"codigo_comuna";"nombre_comuna";"codigo_provincia";"nombre_provincia";"codigo_region";"nombre_region";"region";"variable";"valor"
"13501";"Melipilla";"135";"Melipilla";"13";"Metropolitana de Santiago";"M";"poblacion";123627
"13502";"Alhue";"135";"Melipilla";"13";"Metropolitana de Santiago";"M";"poblacion";6444
"13503";"Curacavi";"135";"Melipilla";"13";"Metropolitana de Santiago";"M";"poblacion";32579
"13504";"Maria Pinto";"135";"Melipilla";"13";"Metropolitana de Santiago";"M";"poblacion";13590
"13505";"San Pedro";"135";"Melipilla";"13";"Metropolitana de Santiago";"M";"poblacion";9726
"13601";"Talagante";"136";"Talagante";"13";"Metropolitana de Santiago";"M";"poblacion";74237
"13602";"El Monte";"136";"Talagante";"13";"Metropolitana de Santiago";"M";"poblacion";35923
"13603";"Isla de Maipo";"136";"Talagante";"13";"Metropolitana de Santiago";"M";"poblacion";36219
"13604";"Padre Hurtado";"136";"Talagante";"13";"Metropolitana de Santiago";"M";"poblacion";63250
"13605";"Penaflor";"136";"Talagante";"13";"Metropolitana de Santiago";"M";"poblacion";90201
"14101";"Valdivia";"141";"Valdivia";"14";"Los Rios";"XIV";"poblacion";166080
"14102";"Corral";"141";"Valdivia";"14";"Los Rios";"XIV";"poblacion";5302
"14103";"Lanco";"141";"Valdivia";"14";"Los Rios";"XIV";"poblacion";16752
"14104";"Los Lagos";"141";"Valdivia";"14";"Los Rios";"XIV";"poblacion";19634
"14105";"Mafil";"141";"Valdivia";"14";"Los Rios";"XIV";"poblacion";7095
"14106";"Mariquina";"141";"Valdivia";"14";"Los Rios";"XIV";"poblacion";21278
"14107";"Paillaco";"141";"Valdivia";"14";"Los Rios";"XIV";"poblacion";20188
"14108";"Panguipulli";"141";"Valdivia";"14";"Los Rios";"XIV";"poblacion";34539
"14201";"La Union";"142";"Ranco";"14";"Los Rios";"XIV";"poblacion";38036
"14202";"Futrono";"142";"Ranco";"14";"Los Rios";"XIV";"poblacion";14665
"14203";"Lago Ranco";"142";"Ranco";"14";"Los Rios";"XIV";"poblacion";9896
"14204";"Rio Bueno";"142";"Ranco";"14";"Los Rios";"XIV";"poblacion";31372
"15101";"Arica";"151";"Arica";"15";"Arica y Parinacota";"XV";"poblacion";221364
"15102";"Camarones";"151";"Arica";"15";"Arica y Parinacota";"XV";"poblacion";1255
"15201";"Putre";"152";"Parinacota";"15";"Arica y Parinacota";"XV";"poblacion";2765
"15202";"General Lagos";"152";"Parinacota";"15";"Arica y Parinacota";"XV";"poblacion";684
"16101";"Chillan";"161";"Diguillin";"16";"Nuble";"VIII";"poblacion";184739
"16102";"Bulnes";"161";"Diguillin";"16";"Nuble";"VIII";"poblacion";21493
"16103";"Chillan Viejo";"161";"Diguillin";"16";"Nuble";"VIII";"poblacion";30907
"16104";"El Carmen";"161";"Diguillin";"16";"Nuble";"VIII";"poblacion";12044
"16105";"Pemuco";"161";"Diguillin";"16";"Nuble";"VIII";"poblacion";8448
"16106";"Pinto";"161";"Diguillin";"16";"Nuble";"VIII";"poblacion";10827
"16107";"Quillon";"161";"Diguillin";"16";"Nuble";"VIII";"poblacion";17485
"16108";"San Ignacio";"161";"Diguillin";"16";"Nuble";"VIII";"poblacion";16079
"16109";"Yungay";"161";"Diguillin";"16";"Nuble";"VIII";"poblacion";17787
"16201";"Quirihue";"162";"Itata";"16";"Nuble";"VIII";"poblacion";11594
"16202";"Cobquecura";"162";"Itata";"16";"Nuble";"VIII";"poblacion";5012
"16203";"Coelemu";"162";"Itata";"16";"Nuble";"VIII";"poblacion";15995
"16204";"Ninhue";"162";"Itata";"16";"Nuble";"VIII";"poblacion";5213
"16205";"Portezuelo";"162";"Itata";"16";"Nuble";"VIII";"poblacion";4862
"16206";"Ranquil";"162";"Itata";"16";"Nuble";"VIII";"poblacion";5755
"16207";"Treguaco";"162";"Itata";"16";"Nuble";"VIII";"poblacion";5401
"16301";"San Carlos";"163";"Punilla";"16";"Nuble";"VIII";"poblacion";53024
"16302";"Coihueco";"163";"Punilla";"16";"Nuble";"VIII";"poblacion";26881
"16303";"Niquen";"163";"Punilla";"16";"Nuble";"VIII";"poblacion";11152
"16304";"San Fabian";"163";"Punilla";"16";"Nuble";"VIII";"poblacion";4308
"16305";"San Nicolas";"163";"Punilla";"16";"Nuble";"VIII";"poblacion";11603
"01101";"Iquique";"011";"Iquique";"01";"Tarapaca";"I";"15-44";47.1170117199741
"01107";"Alto Hospicio";"011";"Iquique";"01";"Tarapaca";"I";"15-44";48.80184544406
"01401";"Pozo Almonte";"014";"Tamarugal";"01";"Tarapaca";"I";"15-44";49.5385398765196
"01402";"Camina";"014";"Tamarugal";"01";"Tarapaca";"I";"15-44";38.56
"01403";"Colchane";"014";"Tamarugal";"01";"Tarapaca";"I";"15-44";50.6365740740741
"01404";"Huara";"014";"Tamarugal";"01";"Tarapaca";"I";"15-44";38.6080586080586
"01405";"Pica";"014";"Tamarugal";"01";"Tarapaca";"I";"15-44";54.4535283993115
"02101";"Antofagasta";"021";"Antofagasta";"02";"Antofagasta";"II";"15-44";49.3396854697643
"02102";"Mejillones";"021";"Antofagasta";"02";"Antofagasta";"II";"15-44";50.0482661320264
"02103";"Sierra Gorda";"021";"Antofagasta";"02";"Antofagasta";"II";"15-44";67.779304928333
"02104";"Taltal";"021";"Antofagasta";"02";"Antofagasta";"II";"15-44";44.2892543365623
"02201";"Calama";"022";"El Loa";"02";"Antofagasta";"II";"15-44";48.6993984227453
"02202";"Ollague";"022";"El Loa";"02";"Antofagasta";"II";"15-44";52.0249221183801
"02203";"San Pedro de Atacama";"022";"El Loa";"02";"Antofagasta";"II";"15-44";56.1749727173518
"02301";"Tocopilla";"023";"Tocopilla";"02";"Antofagasta";"II";"15-44";41.7215913602795
"02302";"Maria Elena";"023";"Tocopilla";"02";"Antofagasta";"II";"15-44";52.0520365494812
"03101";"Copiapo";"031";"Copiapo";"03";"Atacama";"III";"15-44";45.4874396668767
"03102";"Caldera";"031";"Copiapo";"03";"Atacama";"III";"15-44";42.3338240289888
"03103";"Tierra Amarilla";"031";"Copiapo";"03";"Atacama";"III";"15-44";45.8734574506028
"03201";"Chanaral";"032";"Chanaral";"03";"Atacama";"III";"15-44";41.5009411572142
"03202";"Diego de Almagro";"032";"Chanaral";"03";"Atacama";"III";"15-44";44.1149012567325
"03301";"Vallenar";"033";"Huasco";"03";"Atacama";"III";"15-44";40.4106554693068
"03302";"Alto del Carmen";"033";"Huasco";"03";"Atacama";"III";"15-44";37.8184563125118
"03303";"Freirina";"033";"Huasco";"03";"Atacama";"III";"15-44";38.8013066325806
"03304";"Huasco";"033";"Huasco";"03";"Atacama";"III";"15-44";39.4423095871514
"04101";"La Serena";"041";"Elqui";"04";"Coquimbo";"IV";"15-44";44.9731739755897
"04102";"Coquimbo";"041";"Elqui";"04";"Coquimbo";"IV";"15-44";44.0266982830545
"04103";"Andacollo";"041";"Elqui";"04";"Coquimbo";"IV";"15-44";38.6001448750453
"04104";"La Higuera";"041";"Elqui";"04";"Coquimbo";"IV";"15-44";37.1846262673898
"04105";"Paiguano";"041";"Elqui";"04";"Coquimbo";"IV";"15-44";38.6924616410941
"04106";"Vicuna";"041";"Elqui";"04";"Coquimbo";"IV";"15-44";41.118432897627
"04201";"Illapel";"042";"Choapa";"04";"Coquimbo";"IV";"15-44";38.5600363070539
"04202";"Canela";"042";"Choapa";"04";"Coquimbo";"IV";"15-44";33.7402397448587
"04203";"Los Vilos";"042";"Choapa";"04";"Coquimbo";"IV";"15-44";40.8193807875783
"04204";"Salamanca";"042";"Choapa";"04";"Coquimbo";"IV";"15-44";42.0622210106655
"04301";"Ovalle";"043";"Limari";"04";"Coquimbo";"IV";"15-44";42.0537062333741
"04302";"Combarbala";"043";"Limari";"04";"Coquimbo";"IV";"15-44";34.8746434469299
"04303";"Monte Patria";"043";"Limari";"04";"Coquimbo";"IV";"15-44";39.6377353581997
"04304";"Punitaqui";"043";"Limari";"04";"Coquimbo";"IV";"15-44";38.3442862358525
"04305";"Rio Hurtado";"043";"Limari";"04";"Coquimbo";"IV";"15-44";34.2215988779804
"05101";"Valparaiso";"051";"Valparaiso";"05";"Valparaiso";"V";"15-44";45.2020023259342
"05102";"Casablanca";"051";"Valparaiso";"05";"Valparaiso";"V";"15-44";42.7587747050285
"05103";"Concon";"051";"Valparaiso";"05";"Valparaiso";"V";"15-44";43.0845511482255
"05104";"Juan Fernandez";"051";"Valparaiso";"05";"Valparaiso";"V";"15-44";45.3563714902808
"05105";"Puchuncavi";"051";"Valparaiso";"05";"Valparaiso";"V";"15-44";39.8468672490025
"05107";"Quintero";"051";"Valparaiso";"05";"Valparaiso";"V";"15-44";41.164677505247
"05109";"Vina del Mar";"051";"Valparaiso";"05";"Valparaiso";"V";"15-44";44.8906201383404
"05201";"Isla de Pascua";"052";"Isla de Pascua";"05";"Valparaiso";"V";"15-44";50.9290322580645
"05301";"Los Andes";"053";"Los Andes";"05";"Valparaiso";"V";"15-44";43.6034658511723
"05302";"Calle Larga";"053";"Los Andes";"05";"Valparaiso";"V";"15-44";42.0105177993528
"05303";"Rinconada";"053";"Los Andes";"05";"Valparaiso";"V";"15-44";41.9809934358773
"05304";"San Esteban";"053";"Los Andes";"05";"Valparaiso";"V";"15-44";41.3895518430125
"05401";"La Ligua";"054";"Petorca";"05";"Valparaiso";"V";"15-44";39.7287369313365
"05402";"Cabildo";"054";"Petorca";"05";"Valparaiso";"V";"15-44";39.9731792861564
"05403";"Papudo";"054";"Petorca";"05";"Valparaiso";"V";"15-44";44.6507237256136
"05404";"Petorca";"054";"Petorca";"05";"Valparaiso";"V";"15-44";38.8764502340729
"05405";"Zapallar";"054";"Petorca";"05";"Valparaiso";"V";"15-44";40.4551028750511
"05501";"Quillota";"055";"Quillota";"05";"Valparaiso";"V";"15-44";42.3356938475645
"05502";"Calera";"055";"Quillota";"05";"Valparaiso";"V";"15-44";41.8878822645092
"05503";"Hijuelas";"055";"Quillota";"05";"Valparaiso";"V";"15-44";42.0947298198799
"05504";"La Cruz";"055";"Quillota";"05";"Valparaiso";"V";"15-44";45.2891664404018
"05506";"Nogales";"055";"Quillota";"05";"Valparaiso";"V";"15-44";40.5334538878843
"05601";"San Antonio";"056";"San Antonio";"05";"Valparaiso";"V";"15-44";41.3891625615764
"05602";"Algarrobo";"056";"San Antonio";"05";"Valparaiso";"V";"15-44";36.7011652312369
"05603";"Cartagena";"056";"San Antonio";"05";"Valparaiso";"V";"15-44";37.2504178027971
"05604";"El Quisco";"056";"San Antonio";"05";"Valparaiso";"V";"15-44";35.2930115951113
"05605";"El Tabo";"056";"San Antonio";"05";"Valparaiso";"V";"15-44";34.3444227005871
"05606";"Santo Domingo";"056";"San Antonio";"05";"Valparaiso";"V";"15-44";39.1009174311927
"05701";"San Felipe";"057";"San Felipe de Aconcagua";"05";"Valparaiso";"V";"15-44";43.3931081151424
"05702";"Catemu";"057";"San Felipe de Aconcagua";"05";"Valparaiso";"V";"15-44";41.2987569652808
"05703";"Llaillay";"057";"San Felipe de Aconcagua";"05";"Valparaiso";"V";"15-44";41.1167100130039
"05704";"Panquehue";"057";"San Felipe de Aconcagua";"05";"Valparaiso";"V";"15-44";41.1934552454283
"05705";"Putaendo";"057";"San Felipe de Aconcagua";"05";"Valparaiso";"V";"15-44";39.6860451235526
"05706";"Santa Maria";"057";"San Felipe de Aconcagua";"05";"Valparaiso";"V";"15-44";41.3883603438095
"05801";"Quilpue";"058";"Marga Marga";"05";"Valparaiso";"V";"15-44";41.7110501753368
"05802";"Limache";"058";"Marga Marga";"05";"Valparaiso";"V";"15-44";41.5428980290974
"05803";"Olmue";"058";"Marga Marga";"05";"Valparaiso";"V";"15-44";39.8150262617036
"05804";"Villa Alemana";"058";"Marga Marga";"05";"Valparaiso";"V";"15-44";42.4574074659418
"06101";"Rancagua";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";43.5150181574528
"06102";"Codegua";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";41.9464120726825
"06103";"Coinco";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";39.4211169995923
"06104";"Coltauco";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";40.9960708271674
"06105";"Donihue";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";41.9016613204385
"06106";"Graneros";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";43.6073810449502
"06107";"Las Cabras";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";40.487012987013
"06108";"Machali";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";44.5024283401581
"06109";"Malloa";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";39.8746923249049
"06110";"Mostazal";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";42.2996488182141
"06111";"Olivar";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";42.6513815402704
"06112";"Peumo";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";40.613428351848
"06113";"Pichidegua";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";38.5715735010652
"06114";"Quinta de Tilcoco";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";40.4091678203353
"06115";"Rengo";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";42.5516362090948
"06116";"Requinoa";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";43.0813787185355
"06117";"San Vicente";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";39.9905914553308
"06201";"Pichilemu";"062";"Cardenal Caro";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";40.2708307917531
"06202";"La Estrella";"062";"Cardenal Caro";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";34.4952318316343
"06203";"Litueche";"062";"Cardenal Caro";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";37.9091197966317
"06204";"Marchihue";"062";"Cardenal Caro";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";37.7257799671593
"06205";"Navidad";"062";"Cardenal Caro";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";33.1727149525674
"06206";"Paredones";"062";"Cardenal Caro";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";34.2921784098255
"06301";"San Fernando";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";41.8274235193922
"06302";"Chepica";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";39.4493582496509
"06303";"Chimbarongo";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";41.2808271420097
"06304";"Lolol";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";38.2322713257965
"06305";"Nancagua";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";41.2605843099871
"06306";"Palmilla";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";40.2980291619933
"06307";"Peralillo";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";39.5203052602889
"06308";"Placilla";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";39.9404898146029
"06309";"Pumanque";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";37.7082724349605
"06310";"Santa Cruz";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"15-44";41.2679963016774
"07101";"Talca";"071";"Talca";"07";"Maule";"VII";"15-44";44.7069981893019
"07102";"Constitucion";"071";"Talca";"07";"Maule";"VII";"15-44";42.7042632630025
"07103";"Curepto";"071";"Talca";"07";"Maule";"VII";"15-44";34.5469940728196
"07104";"Empedrado";"071";"Talca";"07";"Maule";"VII";"15-44";42.2984065668759
"07105";"Maule";"071";"Talca";"07";"Maule";"VII";"15-44";47.1370245972527
"07106";"Pelarco";"071";"Talca";"07";"Maule";"VII";"15-44";39.4680598432676
"07107";"Pencahue";"071";"Talca";"07";"Maule";"VII";"15-44";37.9260157671316
"07108";"Rio Claro";"071";"Talca";"07";"Maule";"VII";"15-44";40.1769020566662
"07109";"San Clemente";"071";"Talca";"07";"Maule";"VII";"15-44";40.9230627007788
"07110";"San Rafael";"071";"Talca";"07";"Maule";"VII";"15-44";39.8977260363399
"07201";"Cauquenes";"072";"Cauquenes";"07";"Maule";"VII";"15-44";37.4149996290893
"07202";"Chanco";"072";"Cauquenes";"07";"Maule";"VII";"15-44";36.5255376344086
"07203";"Pelluhue";"072";"Cauquenes";"07";"Maule";"VII";"15-44";37.4323074891032
"07301";"Curico";"073";"Curico";"07";"Maule";"VII";"15-44";43.613882630619
"07302";"Hualane";"073";"Curico";"07";"Maule";"VII";"15-44";36.8333851092472
"07303";"Licanten";"073";"Curico";"07";"Maule";"VII";"15-44";37.7273410491508
"07304";"Molina";"073";"Curico";"07";"Maule";"VII";"15-44";42.1045763006786
"07305";"Rauco";"073";"Curico";"07";"Maule";"VII";"15-44";40.3185806943915
"07306";"Romeral";"073";"Curico";"07";"Maule";"VII";"15-44";42.5429643774281
"07307";"Sagrada Familia";"073";"Curico";"07";"Maule";"VII";"15-44";40.7571182053494
"07308";"Teno";"073";"Curico";"07";"Maule";"VII";"15-44";40.9218215137789
"07309";"Vichuquen";"073";"Curico";"07";"Maule";"VII";"15-44";34.8218417399352
"07401";"Linares";"074";"Linares";"07";"Maule";"VII";"15-44";40.9905771244204
"07402";"Colbun";"074";"Linares";"07";"Maule";"VII";"15-44";40.3082109318565
"07403";"Longavi";"074";"Linares";"07";"Maule";"VII";"15-44";39.7229318137159
"07404";"Parral";"074";"Linares";"07";"Maule";"VII";"15-44";38.6170953719048
"07405";"Retiro";"074";"Linares";"07";"Maule";"VII";"15-44";37.4186442375088
"07406";"San Javier";"074";"Linares";"07";"Maule";"VII";"15-44";40.6656859946868
"07407";"Villa Alegre";"074";"Linares";"07";"Maule";"VII";"15-44";38.5857838604278
"07408";"Yerbas Buenas";"074";"Linares";"07";"Maule";"VII";"15-44";40.0752170787014
"08101";"Concepcion";"081";"Concepcion";"08";"Biobio";"VIII";"15-44";48.3280703480727
"08102";"Coronel";"081";"Concepcion";"08";"Biobio";"VIII";"15-44";42.6915071132442
"08103";"Chiguayante";"081";"Concepcion";"08";"Biobio";"VIII";"15-44";42.9193139239917
"08104";"Florida";"081";"Concepcion";"08";"Biobio";"VIII";"15-44";35.9563253012048
"08105";"Hualqui";"081";"Concepcion";"08";"Biobio";"VIII";"15-44";41.6553651419882
"08106";"Lota";"081";"Concepcion";"08";"Biobio";"VIII";"15-44";39.4142643849776
"08107";"Penco";"081";"Concepcion";"08";"Biobio";"VIII";"15-44";41.837144003209
"08108";"San Pedro de la Paz";"081";"Concepcion";"08";"Biobio";"VIII";"15-44";45.8318159747512
"08109";"Santa Juana";"081";"Concepcion";"08";"Biobio";"VIII";"15-44";38.7955487671831
"08110";"Talcahuano";"081";"Concepcion";"08";"Biobio";"VIII";"15-44";42.9650277761303
"08111";"Tome";"081";"Concepcion";"08";"Biobio";"VIII";"15-44";40.1867287882648
"08112";"Hualpen";"081";"Concepcion";"08";"Biobio";"VIII";"15-44";42.8459350789448
"08201";"Lebu";"082";"Arauco";"08";"Biobio";"VIII";"15-44";41.8697594232427
"08202";"Arauco";"082";"Arauco";"08";"Biobio";"VIII";"15-44";42.3366522326723
"08203";"Canete";"082";"Arauco";"08";"Biobio";"VIII";"15-44";41.1558618293424
"08204";"Contulmo";"082";"Arauco";"08";"Biobio";"VIII";"15-44";38.7663737356989
"08205";"Curanilahue";"082";"Arauco";"08";"Biobio";"VIII";"15-44";41.4395441030724
"08206";"Los Alamos";"082";"Arauco";"08";"Biobio";"VIII";"15-44";41.0173520323271
"08207";"Tirua";"082";"Arauco";"08";"Biobio";"VIII";"15-44";43.8321973696842
"08301";"Los Angeles";"083";"Biobio";"08";"Biobio";"VIII";"15-44";42.9434935822983
"08302";"Antuco";"083";"Biobio";"08";"Biobio";"VIII";"15-44";37.4662410999263
"08303";"Cabrero";"083";"Biobio";"08";"Biobio";"VIII";"15-44";41.4832184229867
"08304";"Laja";"083";"Biobio";"08";"Biobio";"VIII";"15-44";38.5903792040734
"08305";"Mulchen";"083";"Biobio";"08";"Biobio";"VIII";"15-44";40.8613764471597
"08306";"Nacimiento";"083";"Biobio";"08";"Biobio";"VIII";"15-44";40.6042181265438
"08307";"Negrete";"083";"Biobio";"08";"Biobio";"VIII";"15-44";39.5193591455274
"08308";"Quilaco";"083";"Biobio";"08";"Biobio";"VIII";"15-44";34.8294884653962
"08309";"Quilleco";"083";"Biobio";"08";"Biobio";"VIII";"15-44";37.164910816731
"08310";"San Rosendo";"083";"Biobio";"08";"Biobio";"VIII";"15-44";35.8147713950762
"08311";"Santa Barbara";"083";"Biobio";"08";"Biobio";"VIII";"15-44";39.6936034269948
"08312";"Tucapel";"083";"Biobio";"08";"Biobio";"VIII";"15-44";38.0217914249328
"08313";"Yumbel";"083";"Biobio";"08";"Biobio";"VIII";"15-44";37.2063402207755
"08314";"Alto Biobio";"083";"Biobio";"08";"Biobio";"VIII";"15-44";43.7278406213068
"09101";"Temuco";"091";"Cautin";"09";"La Araucania";"IX";"15-44";46.8555140484748
"09102";"Carahue";"091";"Cautin";"09";"La Araucania";"IX";"15-44";38.3198141279093
"09103";"Cunco";"091";"Cautin";"09";"La Araucania";"IX";"15-44";36.3231769941801
"09104";"Curarrehue";"091";"Cautin";"09";"La Araucania";"IX";"15-44";41.2738683402323
"09105";"Freire";"091";"Cautin";"09";"La Araucania";"IX";"15-44";39.1855644964643
"09106";"Galvarino";"091";"Cautin";"09";"La Araucania";"IX";"15-44";37.7375791930643
"09107";"Gorbea";"091";"Cautin";"09";"La Araucania";"IX";"15-44";38.0879700291383
"09108";"Lautaro";"091";"Cautin";"09";"La Araucania";"IX";"15-44";42.8143003709257
"09109";"Loncoche";"091";"Cautin";"09";"La Araucania";"IX";"15-44";38.2644418092495
"09110";"Melipeuco";"091";"Cautin";"09";"La Araucania";"IX";"15-44";36.9990224828935
